file,emotion,text,speaker
Ses04M_impro06_F006,sad,"I know, it never was.",Ses04F
Ses04M_impro06_F007,sad,How's his parents?,Ses04F
Ses04M_impro06_F008,sad,What do you want to do? Do you want to talk?,Ses04F
Ses04M_impro06_F009,sad,"I know it doesn't help, but at least you should know him.",Ses04F
Ses04M_impro06_F010,sad,"I mean, we can thank you for that.",Ses04F
Ses04M_impro06_F011,sad,"You're feeling this way right now because you're upset, but you really don't think so.",Ses04F
Ses04M_impro06_F012,sad,"It's going to be better. I know it doesn't help, but it's going to be better, and you're going to remember all the good things you have, and all the memories he's having, and those happy, you're going to be grateful.",Ses04F
Ses04M_impro06_F014,sad,"I agree that if I knew how to do that, I'd definitely help you.",Ses04F
Ses04M_impro06_F015,sad,When's the service hour? Can we help you? Can I help you?,Ses04F
Ses04M_impro06_F016,sad,"Seems like if the whole world is sad, then it's okay with you.",Ses04F
Ses04M_impro06_F017,sad,I know.,Ses04F
Ses04M_impro06_F018,sad,"I don't have any magic answers, but...",Ses04F
Ses04M_impro06_F019,sad,"I mean, despite the clichés, as long as those who love him remember him, it's not a waste, you know.",Ses04F
Ses04M_impro06_M000,sad,Thank you.,Ses04M
Ses04M_impro06_M001,sad,"I know, I just-- I don't know. lt's weird because you have someone who, you know,",Ses04M
Ses04M_impro06_M002,sad,I don't know. It's not true -- it never really happened to me.,Ses04M
Ses04M_impro06_M003,sad,Yeah.,Ses04M
Ses04M_impro06_M004,sad,Thank you.,Ses04M
Ses04M_impro06_M005,sad,This is so unfair.,Ses04M
Ses04M_impro06_M006,sad,"I mean, they, you know, they're depressed, like you know, they're...",Ses04M
Ses04M_impro06_M007,sad,That's what everyone else thinks.,Ses04M
Ses04M_impro06_M008,sad,"[Breathing] I mean, there's nothing to talk about. He's gone. I'll never see him again.",Ses04M
Ses04M_impro06_M009,sad,Yeah.,Ses04M
Ses04M_impro06_M010,sad,"Yeah, I don't know. Sometimes I wish I didn't know him, so I wouldn't...",Ses04M
Ses04M_impro06_M011,sad,It's just-- it's a terrible life.,Ses04M
Ses04M_impro06_M012,sad,"I mean, it's not fair, like, I don't know, why people...",Ses04M
Ses04M_impro06_M013,sad,"There should be some rule that people won't die until they grow up, because, at least, that's expected.",Ses04M
Ses04M_impro06_M014,sad,I don't know what to do.,Ses04M
Ses04M_impro06_M015,sad,"I mean, you-- you can go.",Ses04M
Ses04M_impro06_M016,sad,"I hope it rains. Somehow, it makes me feel more comfortable.",Ses04M
Ses04M_impro06_M017,sad,Yeah.,Ses04M
Ses04M_impro06_M018,sad,I just hope there's a way to bring him back miraculously.,Ses04M
Ses04M_impro06_M019,sad,"Just, you know, something; some elf. I need to find an elf bottle.",Ses04M
Ses04M_impro06_M020,sad,I know.,Ses04M
Ses04M_impro07_F002,hap,I didn't even.,Ses04F
Ses04M_impro07_F003,hap,You know you applied for U.S.C.,Ses04F
Ses04M_impro07_F004,hap,This is amazing. I've seen it on TV. What are you going to do?,Ses04F
Ses04M_impro07_F006,hap,Turn right.,Ses04F
Ses04M_impro07_F007,hap,Yes.,Ses04F
Ses04M_impro07_F008,hap,U.S.c. is famous for historical programs?,Ses04F
Ses04M_impro07_F009,hap,"I know, it's a great school, you know.",Ses04F
Ses04M_impro07_F010,hap,It's all about the connection.,Ses04F
Ses04M_impro07_F011,hap,"Oh, you're not just saying that.",Ses04F
Ses04M_impro07_F012,hap,I know you're gonna be so close.,Ses04F
Ses04M_impro07_F013,hap,I'm glad you did.,Ses04F
Ses04M_impro07_F014,hap,"That's great. I mean, I'm glad you're not going anywhere. You're still here.",Ses04F
Ses04M_impro07_F015,hap,Everything's 20 minutes away.,Ses04F
Ses04M_impro07_F016,hap,( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ),Ses04F
Ses04M_impro07_F017,hap,Congratulations.,Ses04F
Ses04M_impro07_F018,hap,Yeah.,Ses04F
Ses04M_impro07_F022,hap,"But congratulations to you in America, c... things.",Ses04F
Ses04M_impro07_F023,neu,I mean... I mean...,Ses04F
Ses04M_impro07_F026,neu,"Okay, that's cool, too, but like--",Ses04F
Ses04M_impro07_F027,hap,"Wow, you're a winner and a half. [ GIGGLES ]",Ses04F
Ses04M_impro07_F036,neu,I'm sorry?,Ses04F
Ses04M_impro07_F037,neu,Nothing.,Ses04F
Ses04M_impro07_M000,hap,"Okay, so you won't believe this, but I went home today, and I checked the mail, and I got a receipt from U.S.C.",Ses04M
Ses04M_impro07_M001,hap,I'm going to the U.S. Legislature.,Ses04M
Ses04M_impro07_M002,hap,"Yeah, yeah.",Ses04M
Ses04M_impro07_M003,hap,"Yeah, I applied to the American Medical Center. I mean, it's expensive, but...",Ses04M
Ses04M_impro07_M004,hap,"It's a very good school, so.",Ses04M
Ses04M_impro07_M007,hap,"I like to understand history, because, you know, it's... it's too close to now.",Ses04M
Ses04M_impro07_M008,hap,Yeah.,Ses04M
Ses04M_impro07_M009,hap,"And, uh...",Ses04M
Ses04M_impro07_M010,hap,"Well, you know, I don't think so, but I think, you know, it's still a private school.",Ses04M
Ses04M_impro07_M011,hap,"And you know it's still... and, you know, I mean...",Ses04M
Ses04M_impro07_M012,hap,"I guess, you know, it's like I checked out, and, like, they have a decent history program.",Ses04M
Ses04M_impro07_M013,hap,( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ) ( applause ),Ses04M
Ses04M_impro07_M014,hap,"Um, but, um-- anyway, yeah, so it's awesome, though, it's awesome, though, because you live here, and then we don't split up.",Ses04M
Ses04M_impro07_M015,hap,"I, you know, I just-- I just want-- I want-- I want to share this special happy moment with you.",Ses04M
Ses04M_impro07_M020,hap,"Well, I'm gonna check the school and get, you know, check the course.",Ses04M
Ses04M_impro07_M021,hap,"I don't know, I think I'll try to live in the dorm.",Ses04M
Ses04M_impro07_M025,neu,"Oh, oh, wow, it's, uh-- oh, wow.",Ses04M
Ses04M_impro07_M026,neu,"No, no, I mean, I don't know-- I don't know about you.",Ses04M
Ses04M_impro07_M029,neu,I'm going to play basketball.,Ses04M
Ses04M_impro07_M030,neu,Maybe some golf game.,Ses04M
Ses04M_impro07_M032,neu,Do they have a golf course?,Ses04M
Ses04M_impro07_M035,neu,"No, I'm not going to a football game.",Ses04M
Ses04M_impro07_M036,neu,"Forget it, forget it, forget it, forget it, there's no way.",Ses04M
Ses04M_impro07_M037,neu,I need a gun.,Ses04M
Ses04M_impro07_M040,neu,"Okay, um, but, no, I'm, uh, I'm, uh, I really need to get a gun soon, though, because, because...",Ses04M
Ses04M_impro07_M041,neu,"I need to get like a-- just a little gun just because-- or like a taser or something, or like a butterfly knife.",Ses04M
Ses04M_impro07_M042,neu,"Because, you know, I mean, it's like, if I ever wanted to go south of the campus,",Ses04M
Ses04M_impro07_M043,neu,I need to protect myself.,Ses04M
Ses04M_impro08_F020,neu,All you have to do is put it back on my tab.,Ses04F
Ses04M_impro08_F022,hap,"Oh, my God, thank you so much.",Ses04F
Ses04M_impro08_F023,hap,"I know it's not policy or anything, but, seriously...",Ses04F
Ses04M_impro08_F024,hap,It makes my life a lot easier.,Ses04F
Ses04M_impro08_F027,neu,I will.,Ses04F
Ses04M_impro08_F028,neu,"Call the sprint center, uh, you know, cool.",Ses04F
Ses04M_impro08_F030,neu,You too.,Ses04F
Ses04M_impro08_M001,neu,Are you sure you didn't do it?,Ses04M
Ses04M_impro08_M004,neu,"Okay, okay.",Ses04M
Ses04M_impro08_M005,neu,"Yes, Miss Archman.",Ses04M
Ses04M_impro08_M006,neu,I saw $200 charge.,Ses04M
Ses04M_impro08_M008,neu,So you're saying you didn't make these calls?,Ses04M
Ses04M_impro08_M010,neu,All I can do for you right now is give you $100.,Ses04M
Ses04M_impro08_M011,neu,I can do what I can.,Ses04M
Ses04M_impro08_M012,neu,The only thing I can do for you right now is give you $100 to fill out the complaint form.,Ses04M
Ses04M_impro08_M013,neu,You... you'll have to enter the local Virison dealer... or sprint.,Ses04M
Ses04M_impro08_M017,neu,"A few weeks later, you didn't even know they were there.",Ses04M
Ses04M_impro08_M019,neu,"It's okay, I just... it's okay, yeah, I mean, it doesn't make any difference to me.",Ses04M
Ses04M_impro08_M020,neu,"I mean, technically, it's policy, but, like, I mean, I don't really care -- nobody really cares about policy here.",Ses04M
Ses04M_impro08_M021,neu,Sure.,Ses04M
Ses04M_impro08_M022,neu,You're welcome.,Ses04M
Ses04M_impro08_M023,neu,"No, no, no, no, it's cool, it's cool, it's cool, so, um...",Ses04M
Ses04M_impro08_M024,neu,"You know, so, I mean, do you do anything after?",Ses04M
Ses04M_impro08_M025,neu,"I just, you know, maybe you want to get some CO-I mean, actually, I-- wait, where do you live?",Ses04M
Ses04M_impro08_M026,neu,"God, it's like the whole problem is like-- but no, I mean, hey, if you ever--",Ses04M
Ses04M_impro08_M027,neu,"If you ever come out of Montgomery, I mean, you know, just-- call, you know, call the operator and I'll-- I'll be here, so, um.",Ses04M
Ses04M_impro08_M028,neu,"All right, take care.",Ses04M
Ses04M_script01_1_F000,neu,Maybe we should tell him before he sees it.,Ses04F
Ses04M_script01_1_F007,sad,He's like after he died. What does that mean?,Ses04F
Ses04M_script01_1_F011,ang,You can't say that to him.,Ses04F
Ses04M_script01_1_F012,ang,How do you prove it? Can you prove it?,Ses04F
Ses04M_script01_1_F013,ang,"You can say you're blue on your face, but there's no body and no grave, so where are you?",Ses04F
Ses04M_script01_1_F015,neu,Why?,Ses04F
Ses04M_script01_1_F017,neu,"That's just you, Chris.",Ses04F
Ses04M_script01_1_F018,ang,What do you want me to do?,Ses04F
Ses04M_script01_1_F019,neu,You want to make sure your father doesn't...,Ses04F
Ses04M_script01_1_F021,ang,This girl is Larry's girlfriend.,Ses04F
Ses04M_script01_1_F022,ang,"From a father's point of view, he's not dead. You have no right to take his daughter.",Ses04F
Ses04M_script01_1_F027,neu,How do you know she'll marry you?,Ses04F
Ses04M_script01_1_F028,neu,"The problem is, you can't see enough women. You've never seen them.",Ses04F
Ses04M_script01_1_F029,ang,I don't understand why it has to be Annie.,Ses04F
Ses04M_script01_1_F032,neu,"Yeah, we did.",Ses04F
Ses04M_script01_1_F033,neu,Think about it a little more.,Ses04F
Ses04M_script01_1_F034,ang,What the hell is this?,Ses04F
Ses04M_script01_1_F035,ang,Are you crazy?,Ses04F
Ses04M_script01_1_F036,ang,You got business here. What the hell is this?,Ses04F
Ses04M_script01_1_F037,ang,Do you have to be inspired?,Ses04F
Ses04M_script01_1_F039,ang,You don't want to think that.,Ses04F
Ses04M_script01_1_F040,ang,"Okay, but don't think like that, because why do we work?",Ses04F
Ses04M_script01_1_F041,ang,But don't think like that. Do you hear me?,Ses04F
Ses04M_script01_1_M000,neu,He saw it.,Ses04M
Ses04M_script01_1_M001,neu,When it breaks he's here.,Ses04M
Ses04M_script01_1_M013,ang,We have to talk to him.,Ses04M
Ses04M_script01_1_M014,ang,"For God's sake, three years, no one's coming back in three years. It's crazy.",Ses04M
Ses04M_script01_1_M018,neu,Gonna propose to her to marry me.,Ses04M
Ses04M_script01_1_M021,ang,Then you know it's not just about me.,Ses04M
Ses04M_script01_1_M022,ang,"Sometimes you piss me off, you know?",Ses04M
Ses04M_script01_1_M026,neu,I'd like to settle this first.,Ses04M
Ses04M_script01_1_M031,neu,"Okay, so, Mom, did we skip anything?",Ses04M
Ses04M_script01_1_M032,neu,"Yeah, let's keep moving.",Ses04M
Ses04M_script01_1_M034,sad,"Dad forgot about Larry, and we'll have a regular wedding and all the pleasures.",Ses04M
Ses04M_script01_1_M037,ang,Business doesn't inspire me.,Ses04M
Ses04M_script01_1_M038,ang,"If I have to struggle for money every day, at least at night, I want it beautiful.",Ses04M
Ses04M_script01_1_M040,neu,"Yes, at this point, I will.",Ses04M
Ses04M_script01_1_M041,neu,Then you help me stay here.,Ses04M
Ses04M_script01_2_F000,ang,Why did he invite her here?,Ses04F
Ses04M_script01_2_F001,neu,Why is this bothering you?,Ses04F
Ses04M_script01_2_F002,ang,She's been in New York for three and a half years.,Ses04F
Ses04M_script01_2_F003,ang,No one can look 700 miles away.,Ses04F
Ses04M_script01_2_F004,ang,He won't marry her.,Ses04F
Ses04M_script01_2_F005,ang,It got this.,Ses04F
Ses04M_script01_2_F006,ang,"What's going on, Joe?",Ses04F
Ses04M_script01_2_F007,neu,"Listen, kid, listen.",Ses04F
Ses04M_script01_2_F008,ang,"She's not his daughter, Joe. She knows she's not.",Ses04F
Ses04M_script01_2_F009,ang,"So why is she single? There are a lot of men in New York City. Why isn't she married? A hundred people told her she was stupid, but she waited a long time.",Ses04F
Ses04M_script01_2_F010,ang,"Because she knows what I know, so she's loyal, and at my worst moment, I think she's waiting, and I know again that I'm right.",Ses04F
Ses04M_script01_2_F011,ang,No one in this house dares to take away her faith.,Ses04F
Ses04M_script01_2_F012,ang,Don't think I haven't noticed you since he invited her.,Ses04F
Ses04M_script01_2_F013,ang,"Because if he doesn't come back, I'll kill myself.",Ses04F
Ses04M_script01_2_F014,ang,"Smile, laugh, but why did this happen the night she came here?",Ses04F
Ses04M_script01_2_F015,ang,"She sleeps in his bed, his monument breaks. Look, look at it, Joe...",Ses04F
Ses04M_script01_2_F016,ang,"Joe, trust me, I can't stand alone.",Ses04F
Ses04M_script01_2_F018,ang,The most important thing is that you have to believe that you...,Ses04F
Ses04M_script01_2_F020,sad,I can't help thinking about it.,Ses04F
Ses04M_script01_2_M000,neu,"Oh, God, the line.",Ses04M
Ses04M_script01_2_M005,neu,How do you know he's thinking about it?,Ses04M
Ses04M_script01_2_M006,neu,So what?,Ses04M
Ses04M_script01_2_M007,neu,Line.,Ses04M
Ses04M_script01_2_M019,ang,What do I have to hide?,Ses04M
Ses04M_script01_3_F012,hap,Every day since then.,Ses04F
Ses04M_script01_3_F013,hap,"I'm waiting for you, Chris, and you've never written a letter before.",Ses04F
Ses04M_script01_3_F014,hap,I'll never forgive you. Why have you waited so long?,Ses04F
Ses04M_script01_3_F022,sad,How many?,Ses04F
Ses04M_script01_3_F023,sad,"Oh, Gus.",Ses04F
Ses04M_script01_3_F027,hap,What do I need a lot of money for?,Ses04F
Ses04M_script01_3_M022,sad,"Yeah, I guess so, but it's coming from me.",Ses04M
Ses04M_script01_3_M023,sad,I don't know where to start.,Ses04M
Ses04M_script01_3_M024,sad,Do you remember when I ran a company overseas?,Ses04M
Ses04M_script01_3_M025,sad,"Well, I lost them.",Ses04M
Ses04M_script01_3_M026,sad,Just about all.,Ses04M
Ses04M_script01_3_M027,sad,It takes a little time to throw it away because they're not just men.,Ses04M
Ses04M_script01_3_M028,sad,"For example, once it rained for several days. This kid came to me, gave me his last pair of dry socks, and put them in my pocket. It's just a small thing, but it's the kind of person I've ever had.",Ses04M
Ses04M_script01_3_M030,sad,"I had an idea to watch them fall, everything was destroyed, see?",Ses04M
Ses04M_script01_3_M031,sad,"A man's responsibility to a man, you know what I mean?",Ses04M
Ses04M_script01_3_M032,sad,"For them, the whole thing was a bus accident, and then I went to work for Dad, and I went to work for that rat race, and I felt, somehow, ashamed of what you said.",Ses04M
Ses04M_script01_3_M033,sad,It seems to make the straw from a lot of men.,Ses04M
Ses04M_script01_3_M034,sad,"I mean, you can take this stuff away from the war, but when you drive a new car, you have to know that it comes from a man's love for a man.",Ses04M
Ses04M_script01_3_M035,sad,I don't want to take any of it.,Ses04M
Ses04M_script01_3_M037,hap,"Annie, Annie, I'll make you rich.",Ses04M
Ses04M_script02_1_F000,neu,Fine.,Ses04F
Ses04M_script02_1_F002,ang,It's not yours.,Ses04F
Ses04M_script02_1_F003,ang,It's ours. It's mine.,Ses04F
Ses04M_script02_1_F004,ang,You keep saying that my flashlight is just like yours.,Ses04F
Ses04M_script02_1_F005,ang,Yes.,Ses04F
Ses04M_script02_1_F007,ang,"After 11:00, let's go home.",Ses04F
Ses04M_script02_1_F008,ang,It doesn't make sense to be here.,Ses04F
Ses04M_script02_1_F010,ang,So let's go home.,Ses04F
Ses04M_script02_1_F012,ang,It's stupid.,Ses04F
Ses04M_script02_1_F013,ang,"These little fish swim up the beach, swim away, and die.",Ses04F
Ses04M_script02_1_F014,neu,What are you so excited about?,Ses04F
Ses04M_script02_1_F017,ang,Yes.,Ses04F
Ses04M_script02_1_F018,ang,"Last year, you'll remember, our shoes were soaked. I had sand in my panties. We had a fight over nothing.",Ses04F
Ses04M_script02_1_M001,hap,"Actually, I'd like to go further to the coast, away from the lights and people, but I'm afraid we'll miss it. How about you?",Ses04M
Ses04M_script02_1_M002,hap,"I don't even see it, but if you don't see it, it might not be them.",Ses04M
Ses04M_script02_1_M003,hap,I forgot the flashlight. How could I be so stupid?,Ses04M
Ses04M_script02_1_M005,neu,Whose is it?,Ses04M
Ses04M_script02_1_M008,hap,Do they always run on the full moon?,Ses04M
Ses04M_script02_1_M009,neu,"Are you cold? Do you want my jacket? We should bring the blankets, the blankets.",Ses04M
Ses04M_script02_1_M012,neu,You want my jacket?,Ses04M
Ses04M_script02_1_M014,neu,Turn right.,Ses04M
Ses04M_script02_1_M015,neu,That's my point too.,Ses04M
Ses04M_script02_1_M018,hap,"Honey, it's a natural phenomenon. I mean, it happens only once a year. It's a great opportunity. Think of the people of Kansas, who have to get tickets and hotel reservations to see this. We only have 40 minutes. It's too good to miss.",Ses04M
Ses04M_script02_1_M020,hap,There's mystery and magic.,Ses04M
Ses04M_script02_1_M021,hap,It's a big night for these people.,Ses04M
Ses04M_script02_1_M022,hap,"Yeah, they do. All right. But fish who does things don't do other fish; like swallows back to Camistrano, or Limins throws himself off a cliff, like that.",Ses04M
Ses04M_script02_1_M023,hap,"There's something mysterious and magical here, something inexplicable, and I don't understand why you're not interested.",Ses04M
Ses04M_script02_1_M028,hap,"No, it's just seaweed, isn't it?",Ses04M
Ses04M_script02_1_M029,hap,"There's a bunch of silver fish coming this way somewhere outside, they don't know why, we don't know why, we don't know why, we don't know why, it's not a decision, they don't vote, no invitations or maps to them;",Ses04M
Ses04M_script02_1_M030,hap,"Just some instinctive time to release firecrackers in their little bodies exploded, all as one, and they turned around to form a line as soon as the California coast started swimming.",Ses04M
Ses04M_script02_1_M031,hap,"They're swimming now, like it's the only thing that matters, it's a single brain, it's a mindless, it's a sense of urgency.",Ses04M
Ses04M_script02_1_M032,hap,"They don't know what drives them, they don't give it a name or ask a question, they just turn around, as a person, start swimming, bring them here; they come to this place, we stand there, celebrate sex and death; oh, man, I give myself a goose bump. My hair is swollen.",Ses04M
Ses04M_script02_1_M033,hap,"So, what do you think?",Ses04M
Ses04M_script02_2_F000,neu,"Look at this, geese swollen.",Ses04F
Ses04M_script02_2_F006,ang,"God damn it, Augie, don't ask me.",Ses04F
Ses04M_script02_2_F007,ang,We just have different ideas about what we should be doing tonight.,Ses04F
Ses04M_script02_2_F009,ang,"We never do that, do we?",Ses04F
Ses04M_script02_2_F013,ang,"I always wanted to see it. I always thought it was time, but it never was.",Ses04F
Ses04M_script02_2_F016,sad,"About four years ago, just after we got married, we thought we were pregnant, we had a bottle of champagne but no glasses, and you let me dance, so we took off our shoes, and you opened the bottle.",Ses04F
Ses04M_script02_2_F018,sad,"Dancing barefoot on the sand, drinking champagne in a bottle.",Ses04F
Ses04M_script02_2_F019,sad,I'd rather not remember something than hope for something.,Ses04F
Ses04M_script02_2_F020,sad,Nothing.,Ses04F
Ses04M_script02_2_F021,sad,Nothing.,Ses04F
Ses04M_script02_2_F025,ang,Nothing.,Ses04F
Ses04M_script02_2_F026,ang,I want it to be what it should be.,Ses04F
Ses04M_script02_2_F027,ang,What is this? What is this? It's nothing.,Ses04F
Ses04M_script02_2_F028,ang,"Oh, yeah, of course, it's standing on the beach, it's waiting, it's fighting.",Ses04F
Ses04M_script02_2_F029,ang,But that's not what I thought.,Ses04F
Ses04M_script02_2_F032,sad,I didn't say that.,Ses04F
Ses04M_script02_2_F035,hap,"So we're in the wrong place, but we're with the right people.",Ses04F
Ses04M_script02_2_F036,hap,"Yeah, I noticed. The water looks pretty, doesn't it?",Ses04F
Ses04M_script02_2_M000,neu,What do you think?,Ses04M
Ses04M_script02_2_M001,neu,I said something.,Ses04M
Ses04M_script02_2_M006,ang,What bothers you?,Ses04M
Ses04M_script02_2_M007,ang,"It's no big deal, we're here, they're here at the bakery, they're in the fish business, let's go, look at the fish, they're home, we're home.",Ses04M
Ses04M_script02_2_M020,neu,"Wait, I got it.",Ses04M
Ses04M_script02_2_M021,neu,"You said we'd drink champagne. I said we'd waste a lot of time, right?",Ses04M
Ses04M_script02_2_M029,ang,"It's good to be in the human race. Do you think that's what I thought? You think when I proposed, I had a great fantasy that, four years later, we came to the beach, yelled at each other for fish? No.",Ses04M
Ses04M_script02_2_M031,ang,"We'll have three fat rose kids and Ha-ha, ha-ha, baby, jokes against us, because you know what you got, Kara?",Ses04M
Ses04M_script02_2_M034,ang,"No, I know, neither did I.",Ses04M
Ses04M_script02_2_M037,sad,"No, I know, but, still, I know I don't make you happy.",Ses04M
Ses04M_script02_2_M039,hap,"In fact, since you mentioned it, no, I didn't.",Ses04M
Ses04M_script02_2_M040,hap,"I don't know, this seems like a nice place for me to look at the moon you get from here.",Ses04M
Ses04M_script02_2_M041,hap,"If we were quiet, the fish might come.",Ses04M
Ses04M_script03_1_F005,hap,"Oh, it makes my spine shivering.",Ses04F
Ses04M_script03_1_F006,hap,Be classy.,Ses04F
Ses04M_script03_1_F007,hap,"Of course, I might make a court dress.",Ses04F
Ses04M_script03_1_F008,hap,But the worst part is that one cannot live happily ever after.,Ses04F
Ses04M_script03_1_F009,hap,That's right. The whole business is a bad joke.,Ses04F
Ses04M_script03_1_F012,hap,Who are they?,Ses04F
Ses04M_script03_1_F013,neu,"If I laugh at everything, I have to laugh at us.",Ses04F
Ses04M_script03_1_F014,hap,How long will our ridiculous love last?,Ses04F
Ses04M_script03_1_F015,hap,Do we always want to fight and fight?,Ses04F
Ses04M_script03_1_F017,hap,What if one of us dies?,Ses04F
Ses04M_script03_1_F018,hap,"That's serious enough, isn't it?",Ses04F
Ses04M_script03_1_F021,hap,"Thank you, dear, also for you, just if I catch you so much looking at another woman, I'll kill you.",Ses04F
Ses04M_script03_1_F022,hap,Which one?,Ses04F
Ses04M_script03_1_F023,hap,"Oh, Charles, that's his name, Charles.",Ses04F
Ses04M_script03_1_F024,hap,I know. You threw it out the window into the canal. I think I'll never forgive you.,Ses04F
Ses04M_script03_1_F025,hap,It lasted intermittently for several days.,Ses04F
Ses04M_script03_1_F026,hap,I burned my comb and all the towels in the bathroom.,Ses04F
Ses04M_script03_1_F027,hap,This is the first time you've hit me.,Ses04F
Ses04M_script03_1_F028,hap,"The manager came in and found the floor rolling, biting and scratching like a leopard.",Ses04F
Ses04M_script03_1_F029,hap,"How absurd, how absurd, how thorough and how absurd.",Ses04F
Ses04M_script03_1_F030,hap,And very pure.,Ses04F
Ses04M_script03_1_M003,neu,"We'll be fine, honey. Whatever happens, right?",Ses04M
Ses04M_script03_1_M004,hap,"I don't care, then.",Ses04M
Ses04M_script03_1_M006,hap,What are we going to do if they come in here all of a sudden?,Ses04M
Ses04M_script03_1_M007,hap,With Mo-- with the perfect looser?,Ses04M
Ses04M_script03_1_M010,neu,"It means divine and beautiful things, love?",Ses04M
Ses04M_script03_1_M012,neu,"Don't be ridiculous, honey. That's what they want.",Ses04M
Ses04M_script03_1_M013,ang,"Those moralists who try to make life unbearable, laugh at them, laugh at them, laugh at them, laugh at them, laugh at them, laugh at them, laugh at them, laugh at them, laugh at everything.",Ses04M
Ses04M_script03_1_M016,sad,"No, the flame will fade with our passion.",Ses04M
Ses04M_script03_1_M021,hap,"Kiss me, dear, before your body rots and the bugs come out of your eyes.",Ses04M
Ses04M_script03_1_M025,ang,I hate it.,Ses04M
Ses04M_script03_1_M028,neu,Lines?,Ses04M
Ses04M_script03_1_M029,hap,Isn't that exciting?,Ses04M
Ses04M_script03_1_M033,neu,"In fact, the real reason for that was Peter's burden.",Ses04M
Ses04M_script03_2_F000,ang,This is the first time you've hit me.,Ses04F
Ses04M_script03_2_F001,hap,"The manager came in and found us shaking on the floor, biting and scratching like a leopard.",Ses04F
Ses04M_script03_2_F002,hap,"How absurd, how absurd, how thorough and how absurd.",Ses04F
Ses04M_script03_2_F003,hap,And very pure.,Ses04F
Ses04M_script03_2_F006,hap,"Not at all, it's beautiful I still have it, I wear it often.",Ses04F
Ses04M_script03_2_F008,hap,"Just a little, maybe, nothing serious.",Ses04F
Ses04M_script03_2_F009,neu,Let him kiss you.,Ses04F
Ses04M_script03_2_F010,ang,How's it going?,Ses04F
Ses04M_script03_2_F014,ang,"No, thank you.",Ses04F
Ses04M_script03_2_F017,ang,You're used to it.,Ses04F
Ses04M_script03_2_F019,ang,What?,Ses04F
Ses04M_script03_2_F022,ang,"Oh, no, it's not.",Ses04F
Ses04M_script03_2_F023,ang,"Oh, quiet.",Ses04F
Ses04M_script03_2_F024,neu,Too bad you didn't... but you didn't have more brandy.,Ses04F
Ses04M_script03_2_F026,ang,The layers don't break. They sting.,Ses04F
Ses04M_script03_2_F028,ang,I don't care. Do you understand?,Ses04F
Ses04M_script03_2_F029,ang,"Yes, I did, quite a lot.",Ses04F
Ses04M_script03_2_F030,ang,Mind your own business.,Ses04F
Ses04M_script03_2_F031,ang,You're upset. I thought you were drunk.,Ses04F
Ses04M_script03_2_F032,ang,You always have a weak head.,Ses04F
Ses04M_script03_2_F033,ang,"On the contrary, two children may be drunk to death just having a glass of brandy.",Ses04F
Ses04M_script03_2_F034,ang,"Oh, shut up.",Ses04F
Ses04M_script03_2_F035,ang,"It's not funny, honey. You'd better have some more brandy.",Ses04F
Ses04M_script03_2_F036,ang,Why?,Ses04F
Ses04M_script03_2_F037,ang,There's no one upstairs. It's the studio.,Ses04F
Ses04M_script03_2_F039,ang,"Please open it again, please.",Ses04F
Ses04M_script03_2_F040,ang,"Well, if you insist on being rude and stupid.",Ses04F
Ses04M_script03_2_F041,ang,Go away. Go away. I hate you.,Ses04F
Ses04M_script03_2_F042,ang,You're too gentle. Try to control yourself.,Ses04F
Ses04M_script03_2_F043,neu,We're swapping.,Ses04F
Ses04M_script03_2_F044,ang,"Listen, really, I'm sick of hearing you talk, you fucking sadist.",Ses04F
Ses04M_script03_2_F045,ang,Stop.,Ses04F
Ses04M_script03_2_F046,ang,I hate you. Do you hear me?,Ses04F
Ses04M_script03_2_F047,ang,"That's the end, you know, the end? The last and the last.",Ses04F
Ses04M_script03_2_F048,ang,"Oh, yeah, I am.",Ses04F
Ses04M_script03_2_F049,ang,Thank God I found out who you really are.,Ses04F
Ses04M_script03_2_F050,ang,Marry you again?,Ses04F
Ses04M_script03_2_F051,ang,"I'd rather die in pain, savage beast.",Ses04F
Ses04M_script03_2_F052,ang,Pighead.,Ses04F
Ses04M_script03_2_M001,neu,I didn't hit you hard.,Ses04M
Ses04M_script03_2_M008,ang,"You must admit he's in love with you, don't you?",Ses04M
Ses04M_script03_2_M009,neu,Lines?,Ses04M
Ses04M_script03_2_M010,ang,You told him to kiss you. You said you kissed.,Ses04M
Ses04M_script03_2_M011,ang,How's it going?,Ses04M
Ses04M_script03_2_M012,ang,What about me?,Ses04M
Ses04M_script03_2_M013,ang,"I have to say, that's a good point.",Ses04M
Ses04M_script03_2_M014,ang,"Me too, boring nerd.",Ses04M
Ses04M_script03_2_M020,ang,"Really, Amanda.",Ses04M
Ses04M_script03_2_M021,ang,Nothing.,Ses04M
Ses04M_script03_2_M022,ang,"Would you like to take a walk, dear?",Ses04M
Ses04M_script03_2_M024,ang,"In fact, that's exactly right.",Ses04M
Ses04M_script03_2_M025,ang,"Yes, it is.",Ses04M
