file,emotion,text,speaker
Ses04M_script02_1_F019,fru,we didn't see them the first time either.,Ses04F
Ses04M_script02_1_F020,fru,that's the wind.,Ses04F
Ses04M_script02_1_F021,fru,about what?,Ses04F
Ses04M_script02_1_M000,xxx,"what time is it? they're supposed to run around midnight. this is great, isn't it? look at this night we've got here; couldn't be better.",Ses04M
Ses04M_script02_1_M001,hap,"actually, i wanted to go a little farther up the coast, get away from the lights and the people, but i was afraid we'd miss it. how you doing?",Ses04M
Ses04M_script02_1_M002,hap,"is that, is that - is that just foam? i can't even tell. although, if you can't tell, it's probably isn't them. it'll probably be unmistakable, don't you think?",Ses04M
Ses04M_script02_1_M003,hap,"how you doing? oh, no, you know what i did? i forgot to bring my flashlight. how could i be so stupid? i should have brought my flashlight.",Ses04M
Ses04M_script02_1_M004,xxx,"the flashlight; the silver one. there's only one, isn't there?",Ses04M
Ses04M_script02_1_M005,neu,whose is it?,Ses04M
Ses04M_script02_1_M006,fru,"well, sure.",Ses04M
Ses04M_script02_1_M007,xxx,"no, of course, our flashlight; yours and mine. me flashlight es su flashlight, naturally. how could we not think to bring it? i hope the moon stays out.",Ses04M
Ses04M_script02_1_M008,hap,"i wonder, do they always run during a full moon? i can't remember if it was full last year. remember?",Ses04M
Ses04M_script02_1_M009,neu,"are you cold? do you want my jacket? we should have brought the blanket, our blanket.",Ses04M
Ses04M_script02_1_M010,xxx,"oh, man. this is great. i didn't even think to bring a six pack. six pack would be just the ticket right about now. i can't believe i forgot. i'm like a kid. it's amazing i got out of the house with my fly zipped. oh.",Ses04M
Ses04M_script02_1_M011,xxx,i wonder if they can hear me talk or feel the vibrations in the sand when we move around.,Ses04M
Ses04M_script02_1_M012,neu,you want my jacket?,Ses04M
Ses04M_script02_1_M013,fru,are you kidding? we'd miss it. we just got here. what's the point of coming down here if we just turn around and go home?,Ses04M
Ses04M_script02_1_M014,neu,right.,Ses04M
Ses04M_script02_1_M015,neu,"that's my point, too.",Ses04M
Ses04M_script02_1_M016,fru,"no, no, no. that's not my point. my point is is that there's no point in coming down here if we just leave. don't you want to see it?",Ses04M
Ses04M_script02_1_M017,xxx,why not?,Ses04M
Ses04M_script02_1_M018,hap,"honey, this is a natural phenomenon. i mean, this only happens once a year. it's a great opportunity. think about the people in kansas. they'd have to get plane tickets and hotel reservations to come see this. we're just forty minutes away. it's too good to pass up.",Ses04M
Ses04M_script02_1_M019,fru,"yeah, but that moment on the beach is the highlight of their little lives. i mean, all that flopping around is laying eggs or what do you -- spawning or mating, something like that.",Ses04M
Ses04M_script02_1_M020,hap,there's mystery here and magic.,Ses04M
Ses04M_script02_1_M021,hap,"oh, it's a big night for these guys. uh, life's last orgy.",Ses04M
Ses04M_script02_1_M022,hap,"yeah, they do. okay. but it's fish who do something none of the other fish do; like the swallows are returning to capistrano; or the lemmings throwing themselves off the cliffs, like that.",Ses04M
Ses04M_script02_1_M023,hap,there's mystery here and magic; a little bit of the unexplainable. i don't see how you can not be interested.,Ses04M
Ses04M_script02_1_M024,sur,for real?,Ses04M
Ses04M_script02_1_M025,xxx,"i don't get it. first time we came here to see it, you said it was the best night of your life. and last year, i remember distinctly you were so excited to get here, you stubbed your toe rushing me out the door and didn't even notice until we were in the car.",Ses04M
Ses04M_script02_1_M026,xxx,we weren't in a good spot.,Ses04M
Ses04M_script02_1_M027,xxx,we just weren't in a good spot. this is a much better spot. i've got good instincts for these things. look there. what's that? is that -,Ses04M
Ses04M_script02_1_M028,hap,"no, it's just seaweed, isn't it? oh, man, this is great. i wouldn't miss this for anything. i mean, think about this. i know you're not interested, but just think about this for a minute.",Ses04M
Ses04M_script02_1_M029,hap,out there someplace is this huge mass of silver fish heading this way. they don't know why. we don't know why. it wasn't a decision. they didn't take a vote. no one sent them an invitation or a map;,Ses04M
Ses04M_script02_1_M030,hap,"just some little instinctual time release firecracker went off in their little bodies and all as one, they turned and formed a line as long as the california coast and started swimming.",Ses04M
Ses04M_script02_1_M031,hap,they're swimming right now as if that's the only thing that matters. it's single mindedness with no mind. urgency that's pure urge.,Ses04M
Ses04M_script02_1_M032,hap,"they don't know what drives them. they don't give it a name or ask a question. they just turn, as one, and start the swim that brings them here; to this place, where we stand, for a massive celebration of sex and death. oh, man, i'm giving myself goose bumps. all my hairs are popping up.",Ses04M
Ses04M_script02_1_M033,hap,well so what did you think?,Ses04M
Ses04M_script02_2_F000,neu,"look at this, goose bumps.",Ses04F
Ses04M_script02_2_F001,xxx,about what?,Ses04F
Ses04M_script02_2_F002,xxx,it's ridiculous.,Ses04F
Ses04M_script02_2_F003,xxx,it's pr. somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,Ses04F
Ses04M_script02_2_F004,xxx,sure. they're all told the same story. it's what keeps us coming back for more; keeps us excited; keeps us thinking that life is going to start any minute now if we could just find the right spot; get in on the action.,Ses04F
Ses04M_script02_2_F005,xxx,"well, i'm sorry, but it's still just fish to me.",Ses04F
Ses04M_script02_2_F006,ang,"goddamn it, augie, don't ask me that. i hate it when you ask me that. you always ask me that. it's insulting.",Ses04F
Ses04M_script02_2_F007,ang,we just have different ideas about what this evening is supposed to look like.,Ses04F
Ses04M_script02_2_F008,xxx,"for heaven's sake, we are not going to see the grunions.",Ses04F
Ses04M_script02_2_F009,ang,"we never do, do we? have we ever?",Ses04F
Ses04M_script02_2_F010,fru,twice is every time we've tried. that's ever.,Ses04F
Ses04M_script02_2_F011,xxx,"no, we won't. it's pointless. it's like waiting up to see santa claus. i feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up. and the fish won't show up.",Ses04F
Ses04M_script02_2_F012,fru,you don't have any idea what i'm saying.,Ses04F
Ses04M_script02_2_F013,ang,"i did want to see it. i always do. i keep thinking this time will be the time, but it never is.",Ses04F
Ses04M_script02_2_F014,xxx,"for heaven's sake, this is not about fish.",Ses04F
Ses04M_script02_2_F015,xxx,do you remember the first time we came to see it?,Ses04F
Ses04M_script02_2_F016,sad,"it was about four years ago, right after we got married. we thought i was pregnant and we had a bottle of champagne but no glasses. you asked me to dance. so we took off our shoes and you popped the cork.",Ses04F
Ses04M_script02_2_F017,xxx,"and while we were dancing, you said the softest, most intimate things to me, right into my ear so that i could feel them as much as hear them. and i remember thinking this is it. at last, at last i'm as happy as i'm supposed to be.",Ses04F
Ses04M_script02_2_F018,sad,dancing barefoot in the sand; drinking champagne from the bottle.,Ses04F
Ses04M_script02_2_F019,sad,i'd rather not remember some things. i'd rather not hope for some things.,Ses04F
Ses04M_script02_2_F020,sad,no.,Ses04F
Ses04M_script02_2_F021,sad,no.,Ses04F
Ses04M_script02_2_F022,fru,no.,Ses04F
Ses04M_script02_2_F023,fru,no.,Ses04F
Ses04M_script02_2_F024,fru,no.,Ses04F
Ses04M_script02_2_F025,ang,no.,Ses04F
Ses04M_script02_2_F026,ang,i want something to turn out the way it's supposed to.,Ses04F
Ses04M_script02_2_F027,ang,this what? what is this? this isn't even anything.,Ses04F
Ses04M_script02_2_F028,ang,"oh, right, sure. this is standing on the beach. this is waiting. this is fighting.",Ses04F
Ses04M_script02_2_F029,ang,but this isn't anything like i thought anything would be like.,Ses04F
Ses04M_script02_2_F030,xxx,"this is just this. i mean, it includes a lot and everything, but it's just not, you know, something else. do you have any idea what i'm trying to say?",Ses04F
Ses04M_script02_2_F031,fru,"i know you are, augie. really, i do. i know you meant for this to be special and nice and it's the full moon and the sand and everything. but i just couldn't help thinking about being somewhere else.",Ses04F
Ses04M_script02_2_F032,sad,i didn't say that.,Ses04F
Ses04M_script02_2_F033,xxx,"for heaven's sake, whatever i'm doing, i'd rather be doing it with you.",Ses04F
Ses04M_script02_2_F034,xxx,well don't be ridiculous. don't you know that? you're the one who probably wishes you were with somebody else; somebody who knew how to enjoy herself and didn't take everything so hard.,Ses04F
Ses04M_script02_2_F035,hap,"okay, fine. so we're in the wrong spot, but we're with the right person.",Ses04F
Ses04M_script02_2_F036,hap,"yeah, i noticed that. looks pretty on the water, doesn't it? big ol' white moon. i'm sorry, augie.",Ses04F
Ses04M_script02_2_F037,xxx,or not.,Ses04F
Ses04M_script02_2_M000,neu,well so what'd you think?,Ses04M
Ses04M_script02_2_M001,neu,what i said.,Ses04M
Ses04M_script02_2_M002,fru,certainly is not. it's slightly exaggerated scientific fact.,Ses04M
Ses04M_script02_2_M003,xxx,i'm not the only one. look at these people.,Ses04M
Ses04M_script02_2_M004,xxx,are we talking about the same thing?,Ses04M
Ses04M_script02_2_M005,fru,"carla, can i ask you something? don't take this the wrong way, but are you having your period?",Ses04M
Ses04M_script02_2_M006,ang,well what's bugging you?,Ses04M
Ses04M_script02_2_M007,ang,"there's nothing to it. we come down here. the grunions arrive. they do their little fish business. we go ooh, ah, look at the fish. they go home. we go home.",Ses04M
Ses04M_script02_2_M008,xxx,why not?,Ses04M
Ses04M_script02_2_M009,xxx,we've missed them twice.,Ses04M
Ses04M_script02_2_M010,xxx,that's not ever.,Ses04M
Ses04M_script02_2_M011,fru,we'll see them this year.,Ses04M
Ses04M_script02_2_M012,xxx,i thought you wanted to see them.,Ses04M
Ses04M_script02_2_M013,fru,"no, of course, not.",Ses04M
Ses04M_script02_2_M014,fru,it's just fish; nothing to get traumatized over.,Ses04M
Ses04M_script02_2_M015,fru,"i've been trying to work this backwards, but i can't seem to pinpoint the moment when we took a turn for the worse.",Ses04M
Ses04M_script02_2_M016,fru,"you were fine during the phone call from marge. dinner was okay. doing the dishes was no problem. let's see, i took a shower. uh, you watched the news. you said the grunions are running tonight. i said great, let's go. i feel lucky tonight.",Ses04M
Ses04M_script02_2_M017,fru,"uh,okay. so i'm putting on my jacket; putting out the animals;",Ses04M
Ses04M_script02_2_M018,fru,"uh, taking the car out of the gara- out of the garage.",Ses04M
Ses04M_script02_2_M019,fru,uh.,Ses04M
Ses04M_script02_2_M020,neu,"wait a minute, i've got it.",Ses04M
Ses04M_script02_2_M021,neu,"it was in the car, right? driving past the knickerbocker liquor locker? you said let's get some champagne and i said times a wasting or something like that. right? that's it, right? you want this to be like the other time. that's it. of course.",Ses04M
Ses04M_script02_2_M022,xxx,sure. okay. alright. i've got it. listen do you want to dance?,Ses04M
Ses04M_script02_2_M023,xxx,you want to get some champagne?,Ses04M
Ses04M_script02_2_M024,fru,"what, you want me to breathe in your ear?",Ses04M
Ses04M_script02_2_M025,fru,you want to get married again?,Ses04M
Ses04M_script02_2_M026,fru,"what, you want a divorce?",Ses04M
Ses04M_script02_2_M027,fru,a vacation?,Ses04M
Ses04M_script02_2_M028,xxx,"a new carpet? a poodle? an ice cream? a back rub? a suicide pact? what? what, carla? what the hell do you want?",Ses04M
Ses04M_script02_2_M029,ang,"well welcome to the human race. you think this is what i had in mind? you think that when i proposed, i had this great fantasy going that four years down the line, we'd come to the beach and yell at each other over fish? no.",Ses04M
Ses04M_script02_2_M030,xxx,"no, i'm just like you. i thought it was going to be all peaches and roses and wind in our hair and sand in our toes and the fish will always come and the bills will always pay themselves.",Ses04M
Ses04M_script02_2_M031,ang,"and we'll have three fat rosy kids and ha, ha, ha, baby, the joke's on us, 'cause you know what you get, carla? you know what you get? this.",Ses04M
Ses04M_script02_2_M032,fru,"yes, it is.",Ses04M
Ses04M_script02_2_M033,fru,right.,Ses04M
Ses04M_script02_2_M034,ang,"no, i know, me neither.",Ses04M
Ses04M_script02_2_M035,fru,i'm doing the best i can.,Ses04M
Ses04M_script02_2_M036,xxx,"maybe if you were with somebody else, too, huh?",Ses04M
Ses04M_script02_2_M037,sad,"no, i know. but still. i know i don't make you happy.",Ses04M
Ses04M_script02_2_M038,sur,yeah?,Ses04M
Ses04M_script02_2_M039,hap,"actually, now that you mention it, no. i don't.",Ses04M
Ses04M_script02_2_M040,hap,"i don't know. it seemed like a good spot to me. i mean, look at the view you've got of the moon from here.",Ses04M
Ses04M_script02_2_M041,hap,"shh. if we're very quiet, the fish might come.",Ses04M
Ses04M_script02_2_M042,xxx,or not.,Ses04M
Ses04M_script03_1_F000,xxx,do you think it's them?,Ses04F
Ses04M_script03_1_F001,fea,"nobody knows we're here, except freda and she wouldn't ring up.",Ses04F
Ses04M_script03_1_F002,fea,what are we to do?,Ses04F
Ses04M_script03_1_F003,xxx,now and always sweet.,Ses04F
Ses04M_script03_1_F004,xxx,it was bound to come sooner or later.,Ses04F
Ses04M_script03_1_F005,hap,"oh, it sent shivers up my spine.",Ses04F
Ses04M_script03_1_F006,hap,behave exquisitely.,Ses04F
Ses04M_script03_1_F007,hap,certainly. i shall probably do a court curtsey.,Ses04F
Ses04M_script03_1_F008,hap,but what's so horrible is that one can't stay happy.,Ses04F
Ses04M_script03_1_F009,hap,it's true. the whole business is a very poor joke.,Ses04F
Ses04M_script03_1_F010,xxx,"yes, meaning just that.",Ses04F
Ses04M_script03_1_F011,xxx,don't laugh at me. i'm serious.,Ses04F
Ses04M_script03_1_F012,hap,who's they?,Ses04F
Ses04M_script03_1_F013,neu,"if i laugh at everything, i must laugh at us, too.",Ses04F
Ses04M_script03_1_F014,hap,"how long will it last, this ludicrous and overbearing love of ours?",Ses04F
Ses04M_script03_1_F015,hap,shall we always want to bicker and fight?,Ses04F
Ses04M_script03_1_F016,xxx,"oh, dear. should we like that.",Ses04F
Ses04M_script03_1_F017,hap,"what happens if one of us dies? does the one that's left, still laugh?",Ses04F
Ses04M_script03_1_F018,hap,"well that's serious enough, isn't it?",Ses04F
Ses04M_script03_1_F019,xxx,"darling, i believe you're talking nonsense.",Ses04F
Ses04M_script03_1_F020,xxx,"elliot, worms don't pop.",Ses04F
Ses04M_script03_1_F021,hap,"thank you, dear. the same applies to you, except that if i catch you so much as looking at another woman, i will kill you.",Ses04F
Ses04M_script03_1_F022,hap,which particular one?,Ses04F
Ses04M_script03_1_F023,hap,"oh, charles; that was his name, charles. oh, he did wriggle so beautifully.",Ses04F
Ses04M_script03_1_F024,hap,i know you did. you threw it out of the window into the grand canal. i don't think i'll ever forgive you for that.,Ses04F
Ses04M_script03_1_F025,hap,it went on intermittently for days.,Ses04F
Ses04M_script03_1_F026,hap,"it burnt my comb, too, and all the towels in the bathroom.",Ses04F
Ses04M_script03_1_F027,hap,that was the first time you ever hit me.,Ses04F
Ses04M_script03_1_F028,hap,"the manager came in and found is rolling about on the floor, biting and scratching like panthers. oh, dear.",Ses04F
Ses04M_script03_1_F029,hap,"how ridiculous. how utterly, utterly ridiculous.",Ses04F
Ses04M_script03_1_F030,hap,and very much sillier.,Ses04F
Ses04M_script03_1_M000,fea,good god.,Ses04M
Ses04M_script03_1_M001,fea,i wonder.,Ses04M
Ses04M_script03_1_M002,fea,"it must be them, then.",Ses04M
Ses04M_script03_1_M003,neu,"we'll be alright, darling. whatever happens, aren't we?",Ses04M
Ses04M_script03_1_M004,hap,"i don't care, then.",Ses04M
Ses04M_script03_1_M005,xxx,"hello, hello. what? wrong number.",Ses04M
Ses04M_script03_1_M006,hap,what shall we do if they suddenly walk in on us?,Ses04M
Ses04M_script03_1_M007,hap,with the mo- with the most perfect poise?,Ses04M
Ses04M_script03_1_M008,xxx,"ah. things that ought to matter dreadfully don't matter when one's happy, do they?",Ses04M
Ses04M_script03_1_M009,xxx,"don't say that, darling.",Ses04M
Ses04M_script03_1_M010,neu,"meaning that sacred and beautiful thing, love?",Ses04M
Ses04M_script03_1_M011,xxx,"what does it all mean? that's what i ask myself in my ceaseless quest for ultimate truth. dear god, what does it all mean?",Ses04M
Ses04M_script03_1_M012,neu,"you mustn't be serious, my dear. that's just what they want.",Ses04M
Ses04M_script03_1_M013,ang,all the futile moralists who try to make life unbearable. laugh at them. be flippant. laugh at everything. all their sacred shibboleths. flippancy brings out the acid- acid in their damn sweetness and light.,Ses04M
Ses04M_script03_1_M014,xxx,certainly you must. we're figures of fun alright.,Ses04M
Ses04M_script03_1_M015,xxx,who knows.,Ses04M
Ses04M_script03_1_M016,sad,no. that fire will fade along with our passion.,Ses04M
Ses04M_script03_1_M017,xxx,it all depends on how well we've played.,Ses04M
Ses04M_script03_1_M018,xxx,"yes. yes, with all his might.",Ses04M
Ses04M_script03_1_M019,xxx,"no, no, it isn't. death's very laughable; such a cunning little mystery, all done with mirrors.",Ses04M
Ses04M_script03_1_M020,xxx,"so is everyone else in the long run. let's be superficial and pity the poor philosophers. let's blow trumpets and squeakers and- and enjoy the party as much as we can, like very small, quite idiotic little school children.",Ses04M
Ses04M_script03_1_M021,hap,"let's savor the delight of the moment. come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",Ses04M
Ses04M_script03_1_M022,xxx,"i don't mind what you do, see? you can paint yourself bright green all over and dance naked in the place vendome and rush off madly with all the men in the world and i shan't say a word as long as you love me best.",Ses04M
Ses04M_script03_1_M023,xxx,do you remember that awful scene we had in venice?,Ses04M
Ses04M_script03_1_M024,xxx,the one when you bought that little painted wooded snake and put it on my bed?,Ses04M
Ses04M_script03_1_M025,ang,horrible thing. i hated it.,Ses04M
Ses04M_script03_1_M026,xxx,how long did that row last?,Ses04M
Ses04M_script03_1_M027,xxx,the worst one was in cannes when your curling irons burnt holes in my dressing gown.,Ses04M
Ses04M_script03_1_M028,neu,line?,Ses04M
Ses04M_script03_1_M029,hap,how -- that was a rouser wasn't it?,Ses04M
Ses04M_script03_1_M030,xxx,i didn't hit you very hard.,Ses04M
Ses04M_script03_1_M031,xxx,"ah, i shall never forget his face.",Ses04M
Ses04M_script03_1_M032,xxx,yes. we were very much younger then.,Ses04M
Ses04M_script03_1_M033,neu,"as a matter of fact, the real cause of that row was peter burden.",Ses04M
Ses04M_script03_2_F000,ang,that was the first time you ever hit me.,Ses04F
Ses04M_script03_2_F001,hap,"the manager came in and found us rolling about on the floor, biting and scratching like panthers. oh, dear.",Ses04F
Ses04M_script03_2_F002,hap,"how ridiculous. how utterly, utterly ridiculous.",Ses04F
Ses04M_script03_2_F003,hap,and very much sillier.,Ses04F
Ses04M_script03_2_F004,xxx,you knew there was nothing in that.,Ses04F
Ses04M_script03_2_F005,xxx,presents? a trivial little brooch.,Ses04F
Ses04M_script03_2_F006,hap,not at all. it was very pretty. i still have it and i wear it often.,Ses04F
Ses04M_script03_2_F007,xxx,i did not. you made the whole thing up in your jealous imagination.,Ses04F
Ses04M_script03_2_F008,hap,"just a little, perhaps, nothing serious.",Ses04F
Ses04M_script03_2_F009,neu,let him kiss you.,Ses04F
Ses04M_script03_2_F010,ang,what of it?,Ses04F
Ses04M_script03_2_F011,xxx,it gave him a lot of pleasure and it didn't hurt me.,Ses04F
Ses04M_script03_2_F012,fru,"if you hadn't been so nosey, you never would have known a thing about it.",Ses04F
Ses04M_script03_2_F013,fru,"oh, dear. i'm bored with this conversation.",Ses04F
Ses04M_script03_2_F014,ang,"no, thanks.",Ses04F
Ses04M_script03_2_F015,fru,i don't see why you want it. you've already had two glasses.,Ses04F
Ses04M_script03_2_F016,fru,it seems so silly to go on and on and on with such a thing.,Ses04F
Ses04M_script03_2_F017,ang,it's become a habit with you.,Ses04F
Ses04M_script03_2_F018,fru,"oh, don't be so stupid.",Ses04F
Ses04M_script03_2_F019,ang,what?,Ses04F
Ses04M_script03_2_F020,fru,"no, just making myself fascinating for you",Ses04F
Ses04M_script03_2_F021,xxx,"the woman's job is to allure the man. watch me a minute, will you?",Ses04F
Ses04M_script03_2_F022,ang,"oh, no, it isn't.",Ses04F
Ses04M_script03_2_F023,ang,"oh, be quiet.",Ses04F
Ses04M_script03_2_F024,neu,it's a pity you didn't- it's a pity you didn't have more brandy.,Ses04F
Ses04M_script03_2_F025,fru,it doesn't seem to have worked such wonders with you.,Ses04F
Ses04M_script03_2_F026,ang,"adders don't snap, they sting.",Ses04F
Ses04M_script03_2_F027,fru,they sting.,Ses04F
Ses04M_script03_2_F028,ang,i don't care. do you understand? i don't care. i don't mind if they bark and roll about like hoops.,Ses04F
Ses04M_script03_2_F029,ang,"yes, i did, quite a lot.",Ses04F
Ses04M_script03_2_F030,ang,mind your own business.,Ses04F
Ses04M_script03_2_F031,ang,you're quite insufferable. i expected it's because you're drunk.,Ses04F
Ses04M_script03_2_F032,ang,you always had a weak head.,Ses04F
Ses04M_script03_2_F033,ang,"on the contrary, a child of two could get violently drunk on only one glass of brandy.",Ses04F
Ses04M_script03_2_F034,ang,"oh, shut up.",Ses04F
Ses04M_script03_2_F035,ang,"not very funny, dear. you'd better have some more brandy.",Ses04F
Ses04M_script03_2_F036,ang,why?,Ses04F
Ses04M_script03_2_F037,ang,there aren't any people upstairs. it's a photographer's studio.,Ses04F
Ses04M_script03_2_F038,xxx,they're away in tunis.,Ses04F
Ses04M_script03_2_F039,ang,"turn it on again, please.",Ses04F
Ses04M_script03_2_F040,ang,"very well, if you insist on being boorish and idiotic.",Ses04F
Ses04M_script03_2_F041,ang,go away. go away. i hate you.,Ses04F
Ses04M_script03_2_F042,ang,you are far too temperamental. try to control yourself.,Ses04F
Ses04M_script03_2_F043,neu,we swapped. listen.,Ses04F
Ses04M_script03_2_F044,ang,"listen, indeed. i am sick and tired of listening to you, you damn sadistic bully.",Ses04F
Ses04M_script03_2_F045,ang,stop.,Ses04F
Ses04M_script03_2_F046,ang,stop. i hate you. do you hear me? you're conceited and overbearing and utterly impossible.,Ses04F
Ses04M_script03_2_F047,ang,"this is the end. do you understand, the end? finally and forever.",Ses04F
Ses04M_script03_2_F048,ang,"oh, yes, i am.",Ses04F
Ses04M_script03_2_F049,ang,"let go of me. you're a cruel fiend and i hate and loath you. thank god, i discovered in time what you're really like.",Ses04F
Ses04M_script03_2_F050,ang,marry you again? huh.,Ses04F
Ses04M_script03_2_F051,ang,"never, never, never. i'd rather die in torment. beast brute.",Ses04F
Ses04M_script03_2_F052,ang,swine.,Ses04F
Ses04M_script03_2_M000,xxx,"that was a rouser, wasn't it?",Ses04M
Ses04M_script03_2_M001,neu,i didn't hit you very hard.,Ses04M
Ses04M_script03_2_M002,xxx,i shall never forget his face.,Ses04M
Ses04M_script03_2_M003,xxx,we were very much younger then.,Ses04M
Ses04M_script03_2_M004,fru,"as a matter of fact, the real cause of that row was peter burden.",Ses04M
Ses04M_script03_2_M005,fru,i knew nothing of the sort. you took presents from him.,Ses04M
Ses04M_script03_2_M006,xxx,"i remember it well, bristling with diamonds in the worst possible taste.",Ses04M
Ses04M_script03_2_M007,fru,you went out of your way to torture me over peter burden.,Ses04M
Ses04M_script03_2_M008,ang,"you must admit that he was in love with you, wasn't he?",Ses04M
Ses04M_script03_2_M009,neu,line?,Ses04M
Ses04M_script03_2_M010,ang,you let him kiss you. you said you did.,Ses04M
Ses04M_script03_2_M011,ang,what of it?,Ses04M
Ses04M_script03_2_M012,ang,what about me?,Ses04M
Ses04M_script03_2_M013,ang,"that's a nice point of view, i must say.",Ses04M
Ses04M_script03_2_M014,ang,so am i; bored stiff.,Ses04M
Ses04M_script03_2_M015,xxx,you want some brandy?,Ses04M
Ses04M_script03_2_M016,fru,"i'll have a little myself, i think.",Ses04M
Ses04M_script03_2_M017,fru,"no particular reason. anyhow, they were very small ones.",Ses04M
Ses04M_script03_2_M018,fru,you can hardly call three liquor glasses in a whole evening going on and on and on.,Ses04M
Ses04M_script03_2_M019,fru,you needn't be so grand just because you don't happen to want any at the moment.,Ses04M
Ses04M_script03_2_M020,ang,"really, amanda",Ses04M
Ses04M_script03_2_M021,ang,nothing.,Ses04M
Ses04M_script03_2_M022,ang,"going out somewhere, my dear?",Ses04M
Ses04M_script03_2_M023,fru,oh. that reply has broken my heart.,Ses04M
Ses04M_script03_2_M024,ang,"as a matter of fact, that's perfectly true.",Ses04M
Ses04M_script03_2_M025,ang,"yes, it is.",Ses04M
Ses04M_script03_2_M026,neu,line?,Ses04M
Ses04M_script03_2_M027,ang,it's a pity you didn't have any more brandy. it might have made you a little less disagreeable.,Ses04M
Ses04M_script03_2_M028,neu,line?,Ses04M
Ses04M_script03_2_M029,ang,"snap. oh, snap, snap, snap, like a little adder.",Ses04M
Ses04M_script03_2_M030,ang,"they -- nonsense, they have a little bag of venom behind their fangs and they snap.",Ses04M
Ses04M_script03_2_M031,ang,they snap.,Ses04M
Ses04M_script03_2_M032,xxx,did you see much of peter burden after our divorce?,Ses04M
Ses04M_script03_2_M033,ang,"i suppose you let him kiss you a good deal more then, hmm?",Ses04M
Ses04M_script03_2_M034,ang,you must have had a riotous time.,Ses04M
Ses04M_script03_2_M035,ang,"no restraint at all, very enjoyable. you never had much anyhow.",Ses04M
Ses04M_script03_2_M036,ang,i'm not in the least drunk.,Ses04M
Ses04M_script03_2_M037,fru,i think i mentioned once before that i've only had three minute liquor glasses of brandy this whole evening. that's hardly enough to get a child of two drunk.,Ses04M
Ses04M_script03_2_M038,ang,very interesting. and how about a child of four and a child of six and a child of nine?,Ses04M
Ses04M_script03_2_M039,xxx,"we might get up a splendid little- a splendid little debate about this, you know, intemperate tots.",Ses04M
Ses04M_script03_2_M040,ang,very good idea. i will,Ses04M
Ses04M_script03_2_M041,ang,you better turn that off i think.,Ses04M
Ses04M_script03_2_M042,xxx,it's late and the people upstairs will get annoyed.,Ses04M
Ses04M_script03_2_M043,ang,"there are people downstairs, i suppose",Ses04M
Ses04M_script03_2_M044,xxx,this is no time of year for tunis.,Ses04M
Ses04M_script03_2_M045,xxx,i will do no such thing.,Ses04M
Ses04M_script03_2_M046,ang,turn it off. it's driving me mad.,Ses04M
Ses04M_script03_2_M047,ang,turn it off.,Ses04M
Ses04M_script03_2_M048,ang,listen--,Ses04M
Ses04M_script03_2_M049,ang,"you're a vile tempered, loosed living",Ses04M
Ses04M_script03_2_M050,ang,wicked little beast. and i- i hope i never see you again as long as live.,Ses04M
Ses04M_script03_2_M051,ang,you're not going like this.,Ses04M
Ses04M_script03_2_M052,ang,"no, you're not.",Ses04M
Ses04M_script03_2_M053,ang,shut up. shut up.,Ses04M
Ses04M_script03_2_M054,ang,"you're a mean, evil minded",Ses04M
Ses04M_script03_2_M055,ang,little vampire and i hope to god i never set eyes on you as long as i live.,Ses04M
Ses04M_script03_2_M056,ang,whore.,Ses04M
Ses05F_impro01_F000,neu,"hi, i need an id.",Ses05F
Ses05F_impro01_F001,fru,"okay, i'm sorry, but i just stood in this line for an hour. can i is there any way i can-",Ses05F
Ses05F_impro01_F002,fru,"no, they told me-i'm sorry, but they told me to be in this line.",Ses05F
Ses05F_impro01_F003,fru,"what, i mean what... what's the difference? what do i need to do there that i can't do here?",Ses05F
Ses05F_impro01_F004,fru,can you just-can i just get the right-,Ses05F
Ses05F_impro01_F005,fru,would you be able to put me at the front of that line?,Ses05F
Ses05F_impro01_F006,fru,i know. i've been in line with these people. i understand. i understand what it's like. could you please like call over and-,Ses05F
Ses05F_impro01_F007,fru,"i hear that. i hear that. thank you, but i've waited in line for so long, and i don't want to have to be here all day.",Ses05F
Ses05F_impro01_F008,neu,"so could i maybe get the form from you, fill it out here- and maybe you could-",Ses05F
Ses05F_impro01_F009,fru,and how long is that going to take?,Ses05F
Ses05F_impro01_F010,fru,i don't-,Ses05F
Ses05F_impro01_F011,fru,"i don't have time for this today, and-",Ses05F
Ses05F_impro01_F012,fru,"is there anything you can do? please, have some compassion. is there something you can do?",Ses05F
Ses05F_impro01_F013,fru,"please, i don't think that's necessary. i'm just asking, maybe you could call over and say that somebody miss informed her because i didn't pick to stand in this line. i asked them where to stand, and they told me here.",Ses05F
Ses05F_impro01_F014,fru,"no, they did. the lady over there told me to stand in this line and i've been here for an hour.",Ses05F
Ses05F_impro01_F015,fru,no.,Ses05F
Ses05F_impro01_F016,fru,"no, i'm not, i'm sorry.i'm not stupid.",Ses05F
Ses05F_impro01_F017,ang,isn't there anything you can do? just call over and ask them if i can go to the front of the line in the other line.,Ses05F
Ses05F_impro01_F018,ang,why not?,Ses05F
